"","X","norm_foldChange","pvalue.adj.FDR","log2foldchange"
"348","Atp13a2",1.94231049183737,0.000155445965983726,0.957773844026177
"349","Twf2",0.630082463560844,0.000155445965983726,-0.66638743772764
"350","Sri",1.37136930593084,0.000155445965983726,0.455617137191783
"351","Olfm4",3.52671902990216,0.000159029094304015,1.81832664230416
"352","Pim1",1.17070714596138,0.00016128153148261,0.227380228777485
"353","Rnh1",1.7096688581941,0.000168703741051489,0.773716919904116
"354","Sirpb1b",0.731500530804993,0.000168703741051489,-0.451069183648066
"355","Ubp1",1.88661288860691,0.000173685567092965,0.915798428778105
"356","Lyst",0.79715201739913,0.000180169438776097,-0.327073221568989
"357","Irak3",1.91399637565292,0.000184135037202678,0.936588097936525
"358","Ifitm6",1.88642715245784,0.000187358441655913,0.915656389139789
"359","Steap4",0.645983188645446,0.000189672280452563,-0.630431474818684
"360","Clec4a2",0.672709648831284,0.000189802963690345,-0.571944143658466
"361","Cast",1.54068213051264,0.000192010101154185,0.623569239505377
"362","Serpinb1a",1.00334995014955,0.000194337544051304,0.00482487941980546
"363","Acpp",2.06925888999668,0.000194871498390648,1.04911415556461
"364","Lbr",1.25240530352954,0.000207037660969526,0.324701522946907
"365","Arap3",0.604580405126085,0.000208890789877628,-0.72599387391965
"366","Orai1",0.694625450074646,0.000211907803409076,-0.525692824933481
"367","Col4a3bp",1.76175539770729,0.000214935646868431,0.817013634240762
"368","Rpl17",1.19232919797309,0.000214935646868431,0.253782613915537
"369","Glipr2",1.32165497465308,0.000228894122227722,0.402345602470672
"370","Crispld2",1.23588377723971,0.000230007167638816,0.30554307828783
"371","Uck2",26.6898305084746,0.000230007167638816,4.73821823868273
"372","Gm19696",0.397883923985619,0.000245541913275663,-1.32958048501067
"373","Txnrd1",2.00903265812319,0.00024930458285687,1.00650101620133
"374","Ubb",1.14398914677322,0.000260545364808799,0.194073365078953
"375","Dach1",2.71719128329298,0.000263009864809476,1.44211613116327
"376","Eef1a1",1.34217395032441,0.000270675292578619,0.424571661856446
"377","Hmgb1",1.27930749172601,0.000280376076870239,0.355363069122245
"378","Map4k2",0.525292893250074,0.000285181671437978,-0.928806028655217
"379","Rpl37a",1.19606108558464,0.000285933701492293,0.2582910731644
"380","Rps18",1.4775004280089,0.000292875925827067,0.563158548329189
"381","Marcksl1",1.41978219929583,0.000295648974841801,0.505669631070854
"382","Epsti1",0.49658578222168,0.000305213769391238,-1.00988513867247
"383","Evi2",0.570376261245589,0.000322561750910895,-0.810014156050763
"384","Mfsd10",2.0623842757442,0.000324542100911879,1.04431316930079
"385","Rpl27",1.26660697930495,0.000331391839014411,0.34096893413271
"386","Fam76a",1.79707476555106,0.000340507431581541,0.845650432023106
"387","Cnn2",0.792336765718701,0.000341145323348323,-0.335814347704221
"388","Foxn3",1.80156661489635,0.000344339337597167,0.849251997978302
"389","Asnsd1",1.55749674054759,0.000374161228208072,0.639229144051365
"390","Rps6",1.27530393113852,0.000383823664009744,0.350841111941209
"391","Runx1",1.48726779661017,0.000383823664009744,0.572664441644866
"392","Hnmt",0.392525529003053,0.000384042871234008,-1.3491416080974
"393","Ccdc12",0.702297240509875,0.000392935874334606,-0.509846328391405
"394","Ccl12",0.605037664783428,0.000395479204688771,-0.724903139103627
"395","Uqcrh",1.24041559531931,0.000398196580911697,0.310823569686513
"396","Ifit1",0.482300362593811,0.000402993792025146,-1.05199620016782
"397","Psmb9",0.685348634284354,0.000420664364234316,-0.545090026520484
"398","Gm42418",0.915242440217445,0.000435730662318926,-0.127774142780208
"399","Gm10076",0.685880002577818,0.000438265739162801,-0.543971901621936
"400","Slfn5",0.542654931968348,0.000443898443893276,-0.881892998489448
"401","Ndfip1",1.29356022840569,0.000451882090151002,0.371347227736873
"402","H2-Q10",0.689689711098041,0.000451882090151002,-0.535980650306072
"403","Csta3",4.36625936145053,0.000460628552825923,2.12639783082455
"404","Sqstm1",1.66441910631741,0.00046138429991194,0.735018754677216
"405","Ak2",2.07125121450934,0.000470817672241986,1.05050254339294
"406","Ckb",0.592863868711326,0.00048092997633952,-0.754227218583573
"407","Zmpste24",0.59116664604726,0.000502122654345517,-0.758363220768071
"408","Rpl30",1.2535764765575,0.000502287873096905,0.326050012912718
"409","Mfsd6",0.513623523369286,0.000516726990654462,-0.96121681713302
"410","Lmbr1l",2.37018806593917,0.000525504425450773,1.24500153635278
"411","Cd101",0.492990896306713,0.000557826715127528,-1.02036708920593
"412","Cmtm7",0.631233870405245,0.000564312471367308,-0.663753476109692
"413","Tpm4",0.736404714040685,0.00056572167653712,-0.441429232863651
"414","Ube2h",1.28205360662199,0.000570270707819721,0.358456586754478
"415","Usp18",0.393889935132873,0.00060439335668264,-1.34413554190953
"416","Celf2",0.790325890803581,0.000678495702339288,-0.33948042375276
"417","Wbp1l",1.61085677674879,0.000681979944407867,0.687828227961465
"418","mt-Atp6",1.45715962252106,0.000688945464567124,0.543158924077699
"419","Rab20",1.8371517631015,0.000694883934870344,0.877470809263782
"420","Il4ra",1.42355006543458,0.000705352506317609,0.509493232724748
"421","Lars2",0.851508564555008,0.000705352506317609,-0.231907054145144
"422","Gnl1",2.68576910777103,0.000707065456221633,1.42533528339838
"423","Bcl3",1.79825099170573,0.000707065456221633,0.846594399727519
"424","Sdhb",1.55328586730515,0.000739228501437126,0.635323368289451
"425","Sgip1",39.8813559322034,0.000770660877634794,5.31764255586246
"426","Cd74",1.63833393436711,0.000783393764548147,0.712229445107135
"427","Tmem104",2.15335723598435,0.000806820190645081,1.10658767846029
"428","Cybb",0.664434887708351,0.000822636968430314,-0.589800267519652
"429","Rpl4",1.37654637563325,0.000838761493962208,0.461053214923718
"430","Lims1",0.722112125162973,0.000865753685373029,-0.4697052275018
"431","Il15",0.601946211837673,0.000873434731203165,-0.732293517174803
"432","Bri3",1.3143086529884,0.000884853851299366,0.394304118769297
"433","Larp4b",1.55885937986565,0.00089039941019212,0.640490792615272
"434","Mmadhc",2.29899938738003,0.000891783811809004,1.20100608161768
"435","Sla",1.30409380870786,0.000892804643126303,0.383047652153212
"436","Elmsan1",1.77990086344739,0.000909217590757862,0.831796888497402
"437","Rgs18",0.53199856623483,0.000949617298754774,-0.910505737297529
"438","Kdm5a",1.78074891604257,0.000949617298754774,0.83248411210679
"439","Rps13",1.25517404050275,0.000955446056074267,0.327887419922448
"440","Plbd1",0.720037611206211,0.00096002482820639,-0.473855827105355
"441","mt-Co2",1.39037115338672,0.000969784460061669,0.475470055376542
"442","Ankrd33b",0.600037353504226,0.000971015841928551,-0.736875780769704
"443","Pdlim4",0.306779661016949,0.000975434769081104,-1.704725257166
"444","C9orf72",2.34434606627878,0.000985759502088901,1.22918555237623
