"","X","norm_foldChange","pvalue.adj.FDR","log2foldchange"
"5451","Las1l",1.22320668735612,0.00567982845187299,0.290668199147145
"5452","Mxra7",1.49537791571118,0.00570074923612658,0.580510132063688
"5453","Mprip",0.855604120080206,0.00570621596055867,-0.224984665207021
"5454","Magee1",0.574192072607333,0.00573579343399294,-0.800394682296006
"5455","Mkks",0.701163791260275,0.00573823424116101,-0.512176598958235
"5456","Gm49041",1.28136948868375,0.0057445301790554,0.35768654330584
"5457","Palld",0.420452554135432,0.00576910368316356,-1.24998508578741
"5458","Tcp11l2",1.20438470706354,0.00577563923480681,0.268296294357837
"5459","Ube2v1",0.869348305572217,0.00577563923480681,-0.201993784309241
"5460","Ovca2",0.66055904004216,0.00585146393279289,-0.598240581152699
"5461","Pea15a",0.898075094714211,0.00585603278672178,-0.155092010453057
"5462","Gm15892",3.37546416700277,0.00585789378412485,1.75508590376002
"5463","Gm26620",1.67440788284216,0.0058764447919094,0.743651008697733
"5464","Zfp623",0.722742623662411,0.00588897768482005,-0.468446115308129
"5465","Dhx37",0.677321926179017,0.00593990768584745,-0.562086395634025
"5466","St3gal4",0.719734599711791,0.00594393962791817,-0.474463080368713
"5467","Rnf25",0.773716127168879,0.00597095665358727,-0.370123749507372
"5468","2610001J05Rik",0.907513850972853,0.00601723544048989,-0.140008432409991
"5469","Eipr1",0.769842704755017,0.00601723544048989,-0.377364392263631
"5470","Ttll1",0.613318669348395,0.00610018887061686,-0.705291227772438
"5471","Stam",0.836095170811459,0.0061549472019454,-0.258260924539315
"5472","Dnajc18",0.83674727372172,0.00616985054251937,-0.257136149536731
"5473","Lats2",0.864260557287389,0.00617662228501698,-0.210461773196755
"5474","Rnf10",0.883548285844741,0.00619352816441551,-0.178619114784818
"5475","Bcl2a1a",1.15853779588132,0.0062059391844685,0.212305111135047
"5476","Proser3",0.689133388933927,0.00624724785262,-0.5371448363004
"5477","C030006K11Rik",1.38328738467815,0.00624849566969049,0.468100914535082
"5478","Ccdc130",0.793789424833802,0.00624912893378355,-0.333171752556492
"5479","Lss",1.49440054452445,0.00626323964105126,0.579566885844487
"5480","Fam210a",0.809508040050813,0.00626530600405377,-0.304882685410993
"5481","Pmm1",1.32690279856843,0.00627214096856547,0.40806269085922
"5482","Hnrnpll",1.20982432860395,0.00627367809715091,0.274797577540124
"5483","Efnb2",0.606480857592149,0.00629367300675263,-0.721465984731529
"5484","Cs",0.882090737835426,0.00633865954193566,-0.181001026075125
"5485","Ppp2r5c",0.899869350000395,0.00637941012326116,-0.152212539877207
"5486","Mtrf1l",0.775127666114891,0.0063817260651936,-0.367494148239571
"5487","Ssx2ip",0.737359890208392,0.00650232191343093,-0.439559153870975
"5488","5730455P16Rik",1.21829476577736,0.00650942303038056,0.284863234784231
"5489","Plekhh3",1.54323307174393,0.00653221861040876,0.625955966027982
"5490","Mblac1",0.687132331516875,0.00654242289578212,-0.541340127374757
"5491","Gm15535",0,0.00656963866632852,-8.96578428466209
"5492","Gm10503",0,0.00656963866632852,-8.96578428466209
"5493","Klkb1",2.63029590791298,0.006570435329421,1.3952251116333
"5494","Zswim4",1.35441206147771,0.00657995814392277,0.43766672606961
"5495","1300002E11Rik",0.785137592928958,0.00657995814392277,-0.348982590893809
"5496","Usp50",0.764804467158453,0.00660011903810538,-0.386837144883914
"5497","Efcab14",0.887465304829824,0.00661734508111203,-0.172237375978034
"5498","Asb13",0.845883026409975,0.00663967610430105,-0.241469921951201
"5499","Alg5",1.10069964604028,0.00666530305318696,0.138420846482742
"5500","Zbtb6",0.829855589534746,0.00666532975427552,-0.269067792630912
"5501","Mosmo",0.846130119042318,0.00667834165586554,-0.241048554872802
"5502","Naprt",0.670425931624402,0.00667853280550446,-0.576850142296409
"5503","Arl6ip6",0.832519398853545,0.00667869818448183,-0.26444420552179
"5504","Txndc11",0.874298173318941,0.0066789933384622,-0.1938027101198
"5505","Ceacam16",6.48867422579229,0.00670337754024583,2.69792373504061
"5506","Tnfrsf11a",0.911410858994703,0.00670994453166662,-0.133826535249537
